Postcode,year,total_fleet,bev_count,adoption_rate,SA2_CODE21,SA2_NAME21,STE_NAME21
3980,2022,3029,0.0,0.0,212031308,Pearcedale - Tooradin,Victoria
3980,2023,3077,6.0,0.0019499512512187196,212031308,Pearcedale - Tooradin,Victoria
3980,2024,3099,6.0,0.001936108422071636,212031308,Pearcedale - Tooradin,Victoria
3980,2025,3160,12.0,0.0037974683544303796,212031308,Pearcedale - Tooradin,Victoria
3981,2021,4562,0.0,0.0,212011548,Koo Wee Rup,Victoria
3981,2022,4634,0.0,0.0,212011548,Koo Wee Rup,Victoria
3981,2023,4719,3.0,0.0006357279084551812,212011548,Koo Wee Rup,Victoria
3981,2024,4853,11.0,0.002266639192252215,212011548,Koo Wee Rup,Victoria
3981,2025,4921,15.0,0.003048160942897785,212011548,Koo Wee Rup,Victoria
3984,2021,6399,5.0,0.000781372089388967,205031093,Wonthaggi - Inverloch,Victoria
3984,2022,6906,9.0,0.0013032145960034753,205031093,Wonthaggi - Inverloch,Victoria
3984,2023,7181,16.0,0.0022281019356635567,205031093,Wonthaggi - Inverloch,Victoria
3984,2024,7393,30.0,0.004057892601109158,205031093,Wonthaggi - Inverloch,Victoria
3984,2025,7628,54.0,0.007079181961195595,205031093,Wonthaggi - Inverloch,Victoria
3987,2021,1544,0.0,0.0,205031089,Korumburra,Victoria
3987,2022,1618,3.0,0.001854140914709518,205031089,Korumburra,Victoria
3987,2023,1601,0.0,0.0,205031089,Korumburra,Victoria
3987,2024,1571,3.0,0.0019096117122851686,205031089,Korumburra,Victoria
3987,2025,1621,5.0,0.0030845157310302285,205031089,Korumburra,Victoria
3988,2021,1090,0.0,0.0,205031089,Korumburra,Victoria
3988,2022,1143,0.0,0.0,205031089,Korumburra,Victoria
3988,2023,1164,0.0,0.0,205031089,Korumburra,Victoria
3988,2024,1135,0.0,0.0,205031089,Korumburra,Victoria
3988,2025,1173,0.0,0.0,205031089,Korumburra,Victoria
3990,2021,163,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3990,2022,168,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3990,2023,160,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3990,2024,165,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3990,2025,151,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3991,2021,458,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3991,2022,464,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3991,2023,460,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3991,2024,465,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3991,2025,479,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3992,2021,1003,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3992,2022,1123,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3992,2023,1179,0.0,0.0,205031093,Wonthaggi - Inverloch,Victoria
3992,2024,1210,3.0,0.0024793388429752068,205031093,Wonthaggi - Inverloch,Victoria
3992,2025,1277,6.0,0.004698512137823023,205031093,Wonthaggi - Inverloch,Victoria
3995,2021,9733,12.0,0.0012329189355799856,205031093,Wonthaggi - Inverloch,Victoria
3995,2022,10185,20.0,0.0019636720667648502,205031093,Wonthaggi - Inverloch,Victoria
3995,2023,10366,39.0,0.0037622998263553927,205031093,Wonthaggi - Inverloch,Victoria
3995,2024,10541,68.0,0.006451000853808937,205031093,Wonthaggi - Inverloch,Victoria
3995,2025,10900,98.0,0.008990825688073394,205031093,Wonthaggi - Inverloch,Victoria
3996,2021,5646,5.0,0.000885582713425434,205031093,Wonthaggi - Inverloch,Victoria
3996,2022,6015,13.0,0.0021612635078969242,205031093,Wonthaggi - Inverloch,Victoria
3996,2023,5981,25.0,0.004179903026249791,205031093,Wonthaggi - Inverloch,Victoria
3996,2024,5987,39.0,0.006514113913479205,205031093,Wonthaggi - Inverloch,Victoria
3996,2025,6135,66.0,0.010757946210268949,205031093,Wonthaggi - Inverloch,Victoria
4000,2021,24933,62.0,0.0024866642602173828,305011111,Spring Hill,Queensland
4000,2022,25900,146.0,0.005637065637065637,305011111,Spring Hill,Queensland
4000,2023,27025,293.0,0.0108418131359852,305011111,Spring Hill,Queensland
4000,2024,33107,930.0,0.02809073609810614,305011111,Spring Hill,Queensland
4000,2025,32587,1706.0,0.05235216497376254,305011111,Spring Hill,Queensland
4005,2021,10698,47.0,0.004393344550383249,305011109,New Farm,Queensland
4005,2022,10887,94.0,0.008634150822081382,305011109,New Farm,Queensland
4005,2023,11009,139.0,0.012626033245526387,305011109,New Farm,Queensland
4005,2024,11355,291.0,0.025627476882430646,305011109,New Farm,Queensland
4005,2025,11392,363.0,0.03186446629213483,305011109,New Farm,Queensland
4006,2021,20188,72.0,0.0035664751337428175,305031128,Newstead - Bowen Hills,Queensland
4006,2022,21246,168.0,0.007907370799209263,305031128,Newstead - Bowen Hills,Queensland
4006,2023,21987,294.0,0.013371537726838587,305031128,Newstead - Bowen Hills,Queensland
4006,2024,22793,636.0,0.027903303645856185,305031128,Newstead - Bowen Hills,Queensland
4006,2025,22739,817.0,0.03592946039843441,305031128,Newstead - Bowen Hills,Queensland
4007,2021,11546,32.0,0.002771522605231249,305031121,Ascot,Queensland
4007,2022,12249,74.0,0.006041309494652624,305031121,Ascot,Queensland
4007,2023,12621,129.0,0.010221060137865463,305031121,Ascot,Queensland
4007,2024,13383,296.0,0.02211761189568856,305031121,Ascot,Queensland
4007,2025,13466,389.0,0.028887568691519382,305031121,Ascot,Queensland
4008,2021,15561,3.0,0.000192789666473877,302031036,Brisbane Airport,Queensland
4008,2022,18849,7.0,0.00037137248660406387,302031036,Brisbane Airport,Queensland
4008,2023,22787,91.0,0.0039935050686795105,302031036,Brisbane Airport,Queensland
4008,2024,23648,352.0,0.014884979702300407,302031036,Brisbane Airport,Queensland
4008,2025,25626,526.0,0.020526028252556,302031036,Brisbane Airport,Queensland
4009,2021,11531,5.0,0.0004336137368831845,302031037,Eagle Farm - Pinkenba,Queensland
4009,2022,11089,23.0,0.0020741275137523673,302031037,Eagle Farm - Pinkenba,Queensland
4009,2023,14166,67.0,0.004729634335733446,302031037,Eagle Farm - Pinkenba,Queensland
4009,2024,16120,291.0,0.01805210918114144,302031037,Eagle Farm - Pinkenba,Queensland
4009,2025,14389,190.0,0.013204531239141011,302031037,Eagle Farm - Pinkenba,Queensland
4010,2021,3551,4.0,0.001126443255421008,305031119,Albion,Queensland
4010,2022,3792,6.0,0.0015822784810126582,305031119,Albion,Queensland
4010,2023,4040,24.0,0.005940594059405941,305031119,Albion,Queensland
4010,2024,4266,64.0,0.015002344116268168,305031119,Albion,Queensland
4010,2025,4216,81.0,0.019212523719165084,305031119,Albion,Queensland
4011,2021,13047,24.0,0.0018395033340997931,305031125,Hendra,Queensland
4011,2022,12623,45.0,0.0035649211756317834,305031125,Hendra,Queensland
4011,2023,13319,91.0,0.006832344770628425,305031125,Hendra,Queensland
4011,2024,12906,213.0,0.016503951650395164,305031125,Hendra,Queensland
4011,2025,15011,309.0,0.02058490440343748,305031125,Hendra,Queensland
4012,2021,15498,11.0,0.0007097690024519292,302031040,Nundah,Queensland
4012,2022,15785,32.0,0.0020272410516312955,302031040,Nundah,Queensland
4012,2023,15994,66.0,0.0041265474552957355,302031040,Nundah,Queensland
4012,2024,16484,172.0,0.010434360592089298,302031040,Nundah,Queensland
4012,2025,16964,323.0,0.01904032067908512,302031040,Nundah,Queensland
4013,2021,4863,3.0,0.0006169031462060457,302031038,Northgate - Virginia,Queensland
4013,2022,4819,9.0,0.001867607387424777,302031038,Northgate - Virginia,Queensland
4013,2023,4887,21.0,0.004297114794352364,302031038,Northgate - Virginia,Queensland
4013,2024,4964,44.0,0.008863819500402902,302031038,Northgate - Virginia,Queensland
4013,2025,5191,66.0,0.012714313234444231,302031038,Northgate - Virginia,Queensland
4014,2021,11283,18.0,0.0015953203935123637,302031039,Nudgee - Banyo,Queensland
4014,2022,11646,43.0,0.003692254851451142,302031039,Nudgee - Banyo,Queensland
4014,2023,12388,68.0,0.005489183080400388,302031039,Nudgee - Banyo,Queensland
4014,2024,13410,172.0,0.012826249067859806,302031039,Nudgee - Banyo,Queensland
4014,2025,15902,217.0,0.013646082253804552,302031039,Nudgee - Banyo,Queensland
4017,2021,26376,17.0,0.0006445253260539885,302041044,Sandgate - Shorncliffe,Queensland
4017,2022,26702,35.0,0.001310763238708711,302041044,Sandgate - Shorncliffe,Queensland
4017,2023,26880,90.0,0.0033482142857142855,302041044,Sandgate - Shorncliffe,Queensland
4017,2024,27492,212.0,0.007711334206314565,302041044,Sandgate - Shorncliffe,Queensland
4017,2025,28023,332.0,0.011847411055204654,302041044,Sandgate - Shorncliffe,Queensland
4018,2021,8505,6.0,0.0007054673721340388,302041045,Taigum - Fitzgibbon,Queensland
4018,2022,8611,19.0,0.0022064800836139823,302041045,Taigum - Fitzgibbon,Queensland
4018,2023,8736,38.0,0.00434981684981685,302041045,Taigum - Fitzgibbon,Queensland
4018,2024,8992,107.0,0.011899466192170818,302041045,Taigum - Fitzgibbon,Queensland
4018,2025,9104,163.0,0.01790421792618629,302041045,Taigum - Fitzgibbon,Queensland
4019,2021,16213,4.0,0.0002467155985937211,313051377,Clontarf,Queensland
4019,2022,16533,14.0,0.0008467912659529426,313051377,Clontarf,Queensland
4019,2023,16415,30.0,0.0018275967103259215,313051377,Clontarf,Queensland
4019,2024,16881,67.0,0.0039689591848824125,313051377,Clontarf,Queensland
4019,2025,17111,134.0,0.007831219683244696,313051377,Clontarf,Queensland
4020,2021,18932,27.0,0.001426156771603634,313051575,Scarborough - Newport,Queensland
4020,2022,19801,52.0,0.002626129993434675,313051575,Scarborough - Newport,Queensland
4020,2023,20305,109.0,0.0053681359271115486,313051575,Scarborough - Newport,Queensland
4020,2024,21298,245.0,0.011503427551882805,313051575,Scarborough - Newport,Queensland
4020,2025,22135,437.0,0.019742489270386267,313051575,Scarborough - Newport,Queensland
4021,2021,6959,3.0,0.00043109642189969824,313051380,Rothwell - Kippa-Ring,Queensland
4021,2022,6879,0.0,0.0,313051380,Rothwell - Kippa-Ring,Queensland
4021,2023,6903,8.0,0.0011589164131537012,313051380,Rothwell - Kippa-Ring,Queensland
4021,2024,7039,24.0,0.003409575223753374,313051380,Rothwell - Kippa-Ring,Queensland
4021,2025,7139,31.0,0.004342344866227763,313051380,Rothwell - Kippa-Ring,Queensland
4022,2021,5094,0.0,0.0,313051380,Rothwell - Kippa-Ring,Queensland
4022,2022,5274,6.0,0.0011376564277588168,313051380,Rothwell - Kippa-Ring,Queensland
4022,2023,5404,14.0,0.0025906735751295338,313051380,Rothwell - Kippa-Ring,Queensland
4022,2024,5448,25.0,0.004588839941262849,313051380,Rothwell - Kippa-Ring,Queensland
4022,2025,5451,47.0,0.008622271142909558,313051380,Rothwell - Kippa-Ring,Queensland
4025,2021,309,0.0,0.0,313051574,Moreton Island,Queensland
4025,2022,327,0.0,0.0,313051574,Moreton Island,Queensland
4025,2023,320,0.0,0.0,313051574,Moreton Island,Queensland
4025,2024,296,0.0,0.0,313051574,Moreton Island,Queensland
4025,2025,290,0.0,0.0,313051574,Moreton Island,Queensland
4030,2021,12019,28.0,0.0023296447291788003,305031131,Wooloowin - Lutwyche,Queensland
4030,2022,12096,54.0,0.004464285714285714,305031131,Wooloowin - Lutwyche,Queensland
4030,2023,12265,89.0,0.007256420709335507,305031131,Wooloowin - Lutwyche,Queensland
4030,2024,12856,216.0,0.016801493466085875,305031131,Wooloowin - Lutwyche,Queensland
4030,2025,13146,326.0,0.024798417769663777,305031131,Wooloowin - Lutwyche,Queensland
4031,2021,10864,6.0,0.0005522827687776141,302021031,Kedron - Gordon Park,Queensland
4031,2022,11486,31.0,0.0026989378373672296,302021031,Kedron - Gordon Park,Queensland
4031,2023,12432,63.0,0.005067567567567568,302021031,Kedron - Gordon Park,Queensland
4031,2024,12963,158.0,0.01218853660418113,302021031,Kedron - Gordon Park,Queensland
4031,2025,13487,265.0,0.019648550455994663,302021031,Kedron - Gordon Park,Queensland
4032,2021,11594,9.0,0.0007762635846127307,302021028,Chermside,Queensland
4032,2022,11724,22.0,0.0018764926646195838,302021028,Chermside,Queensland
4032,2023,12019,57.0,0.004742491055828272,302021028,Chermside,Queensland
4032,2024,12258,137.0,0.01117637461249796,302021028,Chermside,Queensland
4032,2025,12587,207.0,0.016445539048224357,302021028,Chermside,Queensland
4034,2021,35160,32.0,0.0009101251422070534,302041046,Zillmere,Queensland
4034,2022,35435,70.0,0.0019754480033864824,302041046,Zillmere,Queensland
4034,2023,34858,135.0,0.0038728555855183887,302041046,Zillmere,Queensland
4034,2024,35725,355.0,0.009937018894331701,302041046,Zillmere,Queensland
4034,2025,36909,585.0,0.01584979273347964,302041046,Zillmere,Queensland
4035,2021,20030,23.0,0.0011482775836245632,314011382,Albany Creek,Queensland
4035,2022,20501,44.0,0.0021462367689381004,314011382,Albany Creek,Queensland
4035,2023,20864,113.0,0.005416027607361963,314011382,Albany Creek,Queensland
4035,2024,21411,295.0,0.013777964597636728,314011382,Albany Creek,Queensland
4035,2025,21921,475.0,0.02166871949272387,314011382,Albany Creek,Queensland
4036,2021,4874,0.0,0.0,302011022,Bald Hills,Queensland
4036,2022,4903,6.0,0.0012237405669997961,302011022,Bald Hills,Queensland
4036,2023,4947,15.0,0.0030321406913280777,302011022,Bald Hills,Queensland
4036,2024,5153,34.0,0.006598098195226082,302011022,Bald Hills,Queensland
4036,2025,5223,53.0,0.010147424851617844,302011022,Bald Hills,Queensland
4037,2021,5919,8.0,0.0013515796587261362,314011385,Eatons Hill,Queensland
4037,2022,6042,17.0,0.0028136378682555446,314011385,Eatons Hill,Queensland
4037,2023,6143,32.0,0.00520918118183298,314011385,Eatons Hill,Queensland
4037,2024,6189,61.0,0.009856196477621587,314011385,Eatons Hill,Queensland
4037,2025,6260,104.0,0.016613418530351438,314011385,Eatons Hill,Queensland
4051,2021,19694,27.0,0.0013709759317558647,304041098,Enoggera,Queensland
4051,2022,20141,67.0,0.0033265478377439055,304041098,Enoggera,Queensland
4051,2023,20701,158.0,0.007632481522631757,304041098,Enoggera,Queensland
4051,2024,21103,344.0,0.01630099985784012,304041098,Enoggera,Queensland
4051,2025,21197,548.0,0.02585271500684059,304041098,Enoggera,Queensland
4053,2021,32402,33.0,0.0010184556508857478,302011025,Everton Park,Queensland
4053,2022,32725,76.0,0.0023223834988540873,302011025,Everton Park,Queensland
4053,2023,33532,162.0,0.004831206012167482,302011025,Everton Park,Queensland
4053,2024,34614,383.0,0.011064887039926042,302011025,Everton Park,Queensland
4053,2025,35629,628.0,0.017626091105560078,302011025,Everton Park,Queensland
4054,2021,9613,9.0,0.0009362321855820243,314011386,The Hills District,Queensland
4054,2022,9711,13.0,0.0013386880856760374,314011386,The Hills District,Queensland
4054,2023,9913,25.0,0.002521940885705639,314011386,The Hills District,Queensland
4054,2024,10115,69.0,0.006821552150271874,314011386,The Hills District,Queensland
4054,2025,10363,131.0,0.01264112708675094,314011386,The Hills District,Queensland
4055,2021,15506,14.0,0.0009028763059460854,314011386,The Hills District,Queensland
4055,2022,15663,31.0,0.001979186618144672,314011386,The Hills District,Queensland
4055,2023,15953,79.0,0.004952046636996176,314011386,The Hills District,Queensland
4055,2024,16184,211.0,0.013037567968363816,314011386,The Hills District,Queensland
4055,2025,16631,344.0,0.020684264325656905,314011386,The Hills District,Queensland
4059,2021,7574,13.0,0.001716398204383417,305031126,Kelvin Grove - Herston,Queensland
4059,2022,7888,37.0,0.0046906693711967545,305031126,Kelvin Grove - Herston,Queensland
4059,2023,7906,76.0,0.009612952188211486,305031126,Kelvin Grove - Herston,Queensland
4059,2024,8143,141.0,0.017315485693233452,305031126,Kelvin Grove - Herston,Queensland
4059,2025,8216,213.0,0.02592502434274586,305031126,Kelvin Grove - Herston,Queensland
4060,2021,8841,18.0,0.0020359687818120122,305041132,Ashgrove,Queensland
4060,2022,8931,35.0,0.003918934049938417,305041132,Ashgrove,Queensland
4060,2023,9065,92.0,0.010148924434638721,305041132,Ashgrove,Queensland
4060,2024,9211,189.0,0.0205189447399848,305041132,Ashgrove,Queensland
4060,2025,9337,287.0,0.030737924386848026,305041132,Ashgrove,Queensland
4061,2021,11913,17.0,0.0014270125073449172,304041103,The Gap,Queensland
4061,2022,12091,37.0,0.0030601273674634023,304041103,The Gap,Queensland
4061,2023,12110,89.0,0.007349298100743188,304041103,The Gap,Queensland
4061,2024,12396,197.0,0.01589222329783801,304041103,The Gap,Queensland
4061,2025,12657,314.0,0.024808406415422295,304041103,The Gap,Queensland
4064,2021,11016,32.0,0.002904865649963689,305041135,Paddington - Milton,Queensland
4064,2022,11355,73.0,0.006428885953324527,305041135,Paddington - Milton,Queensland
4064,2023,11541,123.0,0.010657655315830517,305041135,Paddington - Milton,Queensland
4064,2024,11884,212.0,0.017839111410299563,305041135,Paddington - Milton,Queensland
4064,2025,11884,308.0,0.02591719959609559,305041135,Paddington - Milton,Queensland
4065,2021,6561,22.0,0.003353147386069197,305041134,Bardon,Queensland
4065,2022,6609,48.0,0.007262823422605538,305041134,Bardon,Queensland
4065,2023,6619,102.0,0.015410182807070554,305041134,Bardon,Queensland
4065,2024,6769,208.0,0.030728320283646034,305041134,Bardon,Queensland
4065,2025,6785,295.0,0.043478260869565216,305041134,Bardon,Queensland
4066,2021,13597,33.0,0.0024270059571964405,304041102,Mount Coot-tha,Queensland
4066,2022,13837,68.0,0.0049143600491436,304041102,Mount Coot-tha,Queensland
4066,2023,13954,130.0,0.009316325068080836,304041102,Mount Coot-tha,Queensland
4066,2024,14158,257.0,0.018152281395677355,304041102,Mount Coot-tha,Queensland
4066,2025,12406,359.0,0.028937610833467676,304041102,Mount Coot-tha,Queensland
4067,2021,4987,17.0,0.003408863043914177,304031096,St Lucia,Queensland
4067,2022,5363,37.0,0.006899123624836845,304031096,St Lucia,Queensland
4067,2023,5494,69.0,0.012559155442300692,304031096,St Lucia,Queensland
4067,2024,5533,129.0,0.023314657509488523,304031096,St Lucia,Queensland
4067,2025,5602,180.0,0.03213138164941092,304031096,St Lucia,Queensland
4068,2021,15621,56.0,0.003584917738941169,304031094,Indooroopilly,Queensland
4068,2022,15735,93.0,0.005910390848427073,304031094,Indooroopilly,Queensland
4068,2023,16205,191.0,0.011786485652576366,304031094,Indooroopilly,Queensland
4068,2024,16667,420.0,0.0251994960100798,304031094,Indooroopilly,Queensland
4068,2025,16854,577.0,0.03423519639254776,304031094,Indooroopilly,Queensland
4069,2021,25975,85.0,0.0032723772858517805,304021087,Brookfield - Kenmore Hills,Queensland
4069,2022,25773,176.0,0.006828851899274435,304021087,Brookfield - Kenmore Hills,Queensland
4069,2023,26530,347.0,0.013079532604598567,304021087,Brookfield - Kenmore Hills,Queensland
4069,2024,26930,735.0,0.027292981804678797,304021087,Brookfield - Kenmore Hills,Queensland
4069,2025,27151,1078.0,0.039703878310191155,304021087,Brookfield - Kenmore Hills,Queensland
4070,2021,8597,8.0,0.0009305571711061999,304021091,Pinjarra Hills - Pullenvale,Queensland
4070,2022,8693,27.0,0.003105947313930749,304021091,Pinjarra Hills - Pullenvale,Queensland
4070,2023,8857,66.0,0.007451733092469233,304021091,Pinjarra Hills - Pullenvale,Queensland
4070,2024,9053,158.0,0.017452778084612836,304021091,Pinjarra Hills - Pullenvale,Queensland
4070,2025,9296,265.0,0.028506884681583477,304021091,Pinjarra Hills - Pullenvale,Queensland
4073,2021,6832,12.0,0.001756440281030445,304011084,Seventeen Mile Rocks - Sinnamon Park,Queensland
4073,2022,6942,29.0,0.004177470469605301,304011084,Seventeen Mile Rocks - Sinnamon Park,Queensland
4073,2023,7112,71.0,0.009983127109111362,304011084,Seventeen Mile Rocks - Sinnamon Park,Queensland
4073,2024,7216,165.0,0.022865853658536585,304011084,Seventeen Mile Rocks - Sinnamon Park,Queensland
4073,2025,7295,237.0,0.032488005483207676,304011084,Seventeen Mile Rocks - Sinnamon Park,Queensland
4074,2021,17867,17.0,0.0009514747859181732,304011082,Middle Park - Jamboree Heights,Queensland
4074,2022,18131,40.0,0.002206166234625779,304011082,Middle Park - Jamboree Heights,Queensland
4074,2023,18168,96.0,0.005284015852047556,304011082,Middle Park - Jamboree Heights,Queensland
4074,2024,18536,259.0,0.013972809667673716,304011082,Middle Park - Jamboree Heights,Queensland
4074,2025,18711,393.0,0.021003687670354338,304011082,Middle Park - Jamboree Heights,Queensland
4075,2021,16448,25.0,0.0015199416342412452,304031093,Corinda,Queensland
4075,2022,16701,55.0,0.003293215975091312,304031093,Corinda,Queensland
4075,2023,16807,128.0,0.007615874338073422,304031093,Corinda,Queensland
4075,2024,17394,313.0,0.01799471081982293,304031093,Corinda,Queensland
4075,2025,17948,502.0,0.027969690216180076,304031093,Corinda,Queensland
4076,2021,7929,28.0,0.0035313406482532475,310011276,Wacol,Queensland
4076,2022,7717,39.0,0.005053777374627446,310011276,Wacol,Queensland
4076,2023,8191,47.0,0.00573800512757905,310011276,Wacol,Queensland
4076,2024,7398,59.0,0.007975128413084618,310011276,Wacol,Queensland
4076,2025,7456,93.0,0.012473175965665237,310011276,Wacol,Queensland
4077,2021,20858,10.0,0.0004794323520951194,310011274,Inala - Richlands,Queensland
4077,2022,21542,27.0,0.0012533655185219571,310011274,Inala - Richlands,Queensland
4077,2023,22505,56.0,0.002488335925349922,310011274,Inala - Richlands,Queensland
4077,2024,23518,156.0,0.006633217110298495,310011274,Inala - Richlands,Queensland
4077,2025,24358,262.0,0.01075621972247311,310011274,Inala - Richlands,Queensland
4078,2021,17335,11.0,0.0006345543697721373,310011564,Forest Lake - Ellen Grove,Queensland
4078,2022,17492,28.0,0.001600731763091699,310011564,Forest Lake - Ellen Grove,Queensland
4078,2023,17671,67.0,0.0037915228340218436,310011564,Forest Lake - Ellen Grove,Queensland
4078,2024,18216,192.0,0.010540184453227932,310011564,Forest Lake - Ellen Grove,Queensland
4078,2025,18413,283.0,0.015369575843154293,310011564,Forest Lake - Ellen Grove,Queensland
4101,2021,19647,67.0,0.003410189850867817,305011107,Highgate Hill,Queensland
4101,2022,20311,138.0,0.006794347890305746,305011107,Highgate Hill,Queensland
4101,2023,20796,244.0,0.011733025581842662,305011107,Highgate Hill,Queensland
4101,2024,21149,461.0,0.021797720932431795,305011107,Highgate Hill,Queensland
4101,2025,21861,691.0,0.03160880106125063,305011107,Highgate Hill,Queensland
4102,2021,7360,13.0,0.001766304347826087,303021058,Woolloongabba,Queensland
4102,2022,7414,22.0,0.002967359050445104,303021058,Woolloongabba,Queensland
4102,2023,7453,64.0,0.008587146115658124,303021058,Woolloongabba,Queensland
4102,2024,7852,132.0,0.016811003565970453,303021058,Woolloongabba,Queensland
4102,2025,7640,225.0,0.029450261780104712,303021058,Woolloongabba,Queensland
4103,2021,9056,12.0,0.001325088339222615,303021052,Annerley,Queensland
4103,2022,9263,27.0,0.0029148224117456546,303021052,Annerley,Queensland
4103,2023,9412,56.0,0.005949851253718657,303021052,Annerley,Queensland
4103,2024,9574,127.0,0.013265092960100271,303021052,Annerley,Queensland
4103,2025,9624,195.0,0.020261845386533667,303021052,Annerley,Queensland
4104,2021,4765,12.0,0.0025183630640083945,303021059,Yeronga,Queensland
4104,2022,4861,29.0,0.005965850648014812,303021059,Yeronga,Queensland
4104,2023,4883,45.0,0.009215646119189022,303021059,Yeronga,Queensland
4104,2024,5069,96.0,0.018938646675872955,303021059,Yeronga,Queensland
4104,2025,5099,128.0,0.025102961364973524,303021059,Yeronga,Queensland
4105,2021,11115,16.0,0.0014394961763382816,303041068,Moorooka,Queensland
4105,2022,11690,37.0,0.003165098374679213,303041068,Moorooka,Queensland
4105,2023,11837,78.0,0.00658950747655656,303041068,Moorooka,Queensland
4105,2024,11887,169.0,0.014217212080423992,303041068,Moorooka,Queensland
4105,2025,12257,290.0,0.02365994941665987,303041068,Moorooka,Queensland
4106,2021,3644,0.0,0.0,303051076,Rocklea - Acacia Ridge,Queensland
4106,2022,4040,3.0,0.0007425742574257426,303051076,Rocklea - Acacia Ridge,Queensland
4106,2023,3843,14.0,0.0036429872495446266,303051076,Rocklea - Acacia Ridge,Queensland
4106,2024,3881,21.0,0.0054109765524349394,303051076,Rocklea - Acacia Ridge,Queensland
4106,2025,4066,43.0,0.01057550418101328,303051076,Rocklea - Acacia Ridge,Queensland
4107,2021,6106,6.0,0.000982640026203734,303041070,Salisbury - Nathan,Queensland
4107,2022,6852,10.0,0.0014594279042615295,303041070,Salisbury - Nathan,Queensland
4107,2023,7461,26.0,0.0034847875619890096,303041070,Salisbury - Nathan,Queensland
4107,2024,7227,100.0,0.013837000138370002,303041070,Salisbury - Nathan,Queensland
4107,2025,7227,132.0,0.0182648401826484,303041070,Salisbury - Nathan,Queensland
4108,2021,6660,5.0,0.0007507507507507507,303051076,Rocklea - Acacia Ridge,Queensland
4108,2022,7399,13.0,0.0017569941884038383,303051076,Rocklea - Acacia Ridge,Queensland
4108,2023,7632,35.0,0.004585953878406709,303051076,Rocklea - Acacia Ridge,Queensland
4108,2024,8119,107.0,0.013178962926468777,303051076,Rocklea - Acacia Ridge,Queensland
4108,2025,8251,158.0,0.019149194037086415,303051076,Rocklea - Acacia Ridge,Queensland
4109,2021,25465,28.0,0.0010995483997643825,303061079,Sunnybank,Queensland
4109,2022,25527,56.0,0.0021937556312923573,303061079,Sunnybank,Queensland
4109,2023,26242,191.0,0.007278408657876686,303061079,Sunnybank,Queensland
4109,2024,27040,463.0,0.017122781065088757,303061079,Sunnybank,Queensland
4109,2025,27244,684.0,0.025106445455880193,303061079,Sunnybank,Queensland
4110,2021,14516,9.0,0.0006200055111600992,303051074,Pallara - Willawong,Queensland
4110,2022,15583,28.0,0.001796829878713983,303051074,Pallara - Willawong,Queensland
4110,2023,16282,81.0,0.004974818818326987,303051074,Pallara - Willawong,Queensland
4110,2024,18623,241.0,0.012940986951618966,303051074,Pallara - Willawong,Queensland
4110,2025,19590,430.0,0.021949974476773864,303051074,Pallara - Willawong,Queensland
4111,2021,790,0.0,0.0,303041070,Salisbury - Nathan,Queensland
4111,2022,791,0.0,0.0,303041070,Salisbury - Nathan,Queensland
4111,2023,792,6.0,0.007575757575757576,303041070,Salisbury - Nathan,Queensland
4111,2024,843,16.0,0.018979833926453145,303041070,Salisbury - Nathan,Queensland
4111,2025,881,43.0,0.04880817253121453,303041070,Salisbury - Nathan,Queensland
4112,2021,5654,8.0,0.0014149274849663955,303061077,Kuraby,Queensland
4112,2022,5605,15.0,0.0026761819803746653,303061077,Kuraby,Queensland
4112,2023,5690,48.0,0.00843585237258348,303061077,Kuraby,Queensland
4112,2024,5869,115.0,0.019594479468393253,303061077,Kuraby,Queensland
4112,2025,5814,175.0,0.030099759201926386,303061077,Kuraby,Queensland
4113,2021,25468,26.0,0.001020888958693262,303031060,Eight Mile Plains,Queensland
4113,2022,24678,54.0,0.002188183807439825,303031060,Eight Mile Plains,Queensland
4113,2023,25030,143.0,0.005713144226927687,303031060,Eight Mile Plains,Queensland
4113,2024,25721,405.0,0.015745888573539132,303031060,Eight Mile Plains,Queensland
4113,2025,24086,611.0,0.02536743336377979,303031060,Eight Mile Plains,Queensland
4114,2021,17747,6.0,0.0003380853101932721,311061331,Logan Central,Queensland
4114,2022,17903,10.0,0.0005585656035301346,311061331,Logan Central,Queensland
4114,2023,18352,16.0,0.0008718395815170009,311061331,Logan Central,Queensland
4114,2024,19162,50.0,0.0026093309675399227,311061331,Logan Central,Queensland
4114,2025,19572,100.0,0.005109339873288371,311061331,Logan Central,Queensland
4115,2021,13530,11.0,0.0008130081300813008,303051075,Parkinson - Drewvale,Queensland
