Postcode,year,total_fleet,bev_count,adoption_rate,SA2_CODE21,SA2_NAME21,STE_NAME21,SA3_NAME21,SA4_NAME21,GCC_NAME21,AREASQKM21,incentive_aud,charger_stations,total_plugs,ac_stations,dc_stations,has_dc_charger,max_power_kw,has_charging_data,nsw_comprehensive_data,median_income_weekly,median_age,apartment_ratio,total_dwellings,bev_count_lag1,adoption_rate_lag1,bev_growth_rate,plugs_per_1000_vehicles,fleet_density
3446,2021,1072,0.0,0.0,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1343.0,53,0.0019244647582391148,4157,0.0,0.0,0.0,0.0,1.1642582702792994
3446,2022,1084,0.0,0.0,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1343.0,53,0.0019244647582391148,4157,0.0,0.0,0.0,0.0,1.177291012110784
3446,2023,1073,0.0,0.0,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1343.0,53,0.0019244647582391148,4157,0.0,0.0,0.0,0.0,1.1653443320985897
3446,2024,1107,5.0,0.004516711833785004,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1343.0,53,0.0019244647582391148,4157,0.0,0.0,0.0,0.0,1.202270433954463
3446,2025,1127,12.0,0.01064773735581189,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1343.0,53,0.0019244647582391148,4157,5.0,0.004516711833785004,1.4,0.0,1.223991670340271
3447,2021,541,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.3571003294828105
3447,2022,577,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.3808630131452526
3447,2023,579,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.3821831622376105
3447,2024,568,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.37492234222964205
3447,2025,557,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.36766152222167364
3448,2021,1055,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.6963786462187894
3448,2022,1113,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.7346629698971684
3448,2023,1124,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.7419237899051367
3448,2024,1138,4.0,0.0035149384885764497,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.751164833551642
3448,2025,1176,10.0,0.008503401360544218,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,4.0,0.0035149384885764497,1.5,0.0,0.776247666306442
3450,2021,5893,7.0,0.0011878499915153572,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1200.0,50,0.002322144817394976,4737,0.0,0.0,0.0,0.33938571186153066,70.21402588613483
3450,2022,6013,19.0,0.003159820389156827,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1200.0,50,0.002322144817394976,4737,7.0,0.0011878499915153572,1.7142857142857142,0.3326126725428239,71.64380411561663
3450,2023,5992,34.0,0.005674232309746329,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1200.0,50,0.002322144817394976,4737,19.0,0.003159820389156827,0.7894736842105263,0.33377837116154874,71.39359292545731
3450,2024,5998,59.0,0.009836612204068023,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1200.0,50,0.002322144817394976,4737,34.0,0.005674232309746329,0.7352941176470589,0.33344448149383127,71.4650818369314
3450,2025,6078,88.0,0.014478446857518921,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1200.0,50,0.002322144817394976,4737,59.0,0.009836612204068023,0.4915254237288136,0.3290556103981573,72.41826732325259
3451,2021,4975,4.0,0.0008040201005025126,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1200.0,50,0.002322144817394976,4737,0.0,0.0,0.0,0.0,59.276222430599155
3451,2022,5188,11.0,0.002120277563608327,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1200.0,50,0.002322144817394976,4737,4.0,0.0008040201005025126,1.75,0.0,61.81407878792933
3451,2023,5346,19.0,0.003554059109614665,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1200.0,50,0.002322144817394976,4737,11.0,0.002120277563608327,0.7272727272727273,0.0,63.69662012341369
3451,2024,5378,40.0,0.007437709185570844,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1200.0,50,0.002322144817394976,4737,19.0,0.003554059109614665,1.105263157894737,0.0,64.07789431794217
3451,2025,5536,66.0,0.011921965317919074,202021027,Castlemaine,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,83.9291,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1200.0,50,0.002322144817394976,4737,40.0,0.007437709185570844,0.65,0.0,65.96043565342652
3453,2021,1741,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.5743825387708213,1.1491897848975472
3453,2022,1840,3.0,0.0016304347826086956,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.5434782608695652,1.2145371649692631
3453,2023,1891,5.0,0.0026441036488630354,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1317.0,52,0.0023690444853908922,3799,3.0,0.0016304347826086956,0.6666666666666666,0.5288207297726071,1.2482009668243894
3453,2024,1922,7.0,0.0036420395421436005,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1317.0,52,0.0023690444853908922,3799,5.0,0.0026441036488630354,0.4,0.5202913631633715,1.2686632777559368
3453,2025,1965,7.0,0.0035623409669211198,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1317.0,52,0.0023690444853908922,3799,7.0,0.0036420395421436005,0.0,0.5089058524173028,1.2970464832416315
3458,2021,2341,5.0,0.0021358393848782574,201021009,Bacchus Marsh Surrounds,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,1038.8122,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1731.0,43,0.0016750418760469012,2388,0.0,0.0,0.0,0.8543357539513029,2.253535335838374
3458,2022,2426,7.0,0.0028854080791426216,201021009,Bacchus Marsh Surrounds,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,1038.8122,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1731.0,43,0.0016750418760469012,2388,5.0,0.0021358393848782574,0.4,0.8244023083264633,2.3353595577718473
3458,2023,2417,12.0,0.004964832436905255,201021009,Bacchus Marsh Surrounds,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,1038.8122,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1731.0,43,0.0016750418760469012,2388,7.0,0.0028854080791426216,0.7142857142857143,0.8274720728175423,2.32669581662595
3458,2024,2439,27.0,0.01107011070110701,201021009,Bacchus Marsh Surrounds,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,1038.8122,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1731.0,43,0.0016750418760469012,2388,12.0,0.004964832436905255,1.25,0.8200082000820008,2.3478738505381433
3458,2025,2445,38.0,0.015541922290388548,201021009,Bacchus Marsh Surrounds,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,1038.8122,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1731.0,43,0.0016750418760469012,2388,27.0,0.01107011070110701,0.4074074074074074,0.8179959100204499,2.3536496779687415
3460,2021,2703,5.0,0.001849796522382538,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1343.0,53,0.0019244647582391148,4157,0.0,0.0,0.0,0.3699593044765076,2.9356250975419274
3460,2022,2794,10.0,0.0035790980672870437,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1343.0,53,0.0019244647582391148,4157,5.0,0.001849796522382538,1.0,0.35790980672870437,3.0344567230973527
3460,2023,2768,22.0,0.007947976878612716,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1343.0,53,0.0019244647582391148,4157,10.0,0.0035790980672870437,1.2,0.361271676300578,3.006219115795803
3460,2024,2749,22.0,0.008002910149145144,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,0,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1343.0,53,0.0019244647582391148,4157,22.0,0.007947976878612716,0.0,0.3637686431429611,2.9855839412292853
3460,2025,2772,34.0,0.012265512265512266,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,0,1.0,1.0,1.0,0.0,0.0,25.0,1,0,1343.0,53,0.0019244647582391148,4157,22.0,0.008002910149145144,0.5454545454545454,0.36075036075036077,3.0105633630729645
3461,2021,4614,10.0,0.002167316861725184,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1343.0,53,0.0019244647582391148,4157,0.0,0.0,0.0,0.43346337234503685,5.011089234205865
3461,2022,4845,14.0,0.002889576883384933,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1343.0,53,0.0019244647582391148,4157,10.0,0.002167316861725184,0.4,0.41279669762641896,5.261969514461946
3461,2023,4843,20.0,0.0041296716911005575,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1343.0,53,0.0019244647582391148,4157,14.0,0.002889576883384933,0.42857142857142855,0.41296716911005577,5.259797390823365
3461,2024,4819,41.0,0.008507989209379539,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1343.0,53,0.0019244647582391148,4157,20.0,0.0041296716911005575,1.05,0.41502386387217266,5.233731907160395
3461,2025,4969,69.0,0.01388609378144496,201021011,Daylesford,Victoria,Creswick - Daylesford - Ballan,Ballarat,Rest of Vic.,920.7579,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,1343.0,53,0.0019244647582391148,4157,41.0,0.008507989209379539,0.6829268292682927,0.4024954719259408,5.396641180053954
3462,2021,1244,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.8211327354466105
3462,2022,1302,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.8594170591249893
3462,2023,1313,5.0,0.003808073115003808,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,0.8666778791329578
3462,2024,1284,6.0,0.004672897196261682,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,5.0,0.003808073115003808,0.2,0.0,0.8475357172937683
3462,2025,1311,9.0,0.006864988558352402,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,6.0,0.004672897196261682,0.5,0.0,0.8653577300405999
3463,2021,2817,0.0,0.0,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,1.8594299965860945
3463,2022,2891,3.0,0.0010377032168799724,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,0.0,0.0,0.0,0.0,1.9082755130033366
3463,2023,2960,11.0,0.0037162162162162164,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,3.0,0.0010377032168799724,2.6666666666666665,0.0,1.953820656689684
3463,2024,2960,23.0,0.007770270270270271,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,11.0,0.0037162162162162164,1.0909090909090908,0.0,1.953820656689684
3463,2025,2955,33.0,0.01116751269035533,202021028,Castlemaine Surrounds,Victoria,Heathcote - Castlemaine - Kyneton,Bendigo,Rest of Vic.,1514.9804,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1317.0,52,0.0023690444853908922,3799,23.0,0.007770270270270271,0.43478260869565216,0.0,1.9505202839587892
3464,2021,1116,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.6856923351332347
3464,2022,1159,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.7121123803041389
3464,2023,1148,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.7053537640976285
3464,2024,1152,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.7078114427181778
3464,2025,1191,3.0,0.0025188916876574307,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.7317738092685327
3465,2021,8928,3.0,0.0003360215053763441,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.22401433691756273,5.4855386810658775
3465,2022,9074,3.0,0.00033061494379545955,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,956.0,53,0.0,2221,3.0,0.0003360215053763441,0.0,0.22040996253030637,5.575243950715924
3465,2023,9129,9.0,0.000985869208018403,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,956.0,53,0.0,2221,3.0,0.00033061494379545955,2.0,0.21908204622631175,5.609037031748477
3465,2024,9143,15.0,0.0016405993656349119,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,956.0,53,0.0,2221,9.0,0.000985869208018403,0.6666666666666666,0.21874658208465494,5.617638906920399
3465,2025,9302,20.0,0.0021500752526338422,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,956.0,53,0.0,2221,15.0,0.0016405993656349119,0.3333333333333333,0.2150075252633842,5.7153316320872305
3467,2021,1429,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,1.3995801259622112,0.8336057086998977
3467,2022,1457,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,1.3726835964310227,0.8499394804588879
3467,2023,1456,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,1.0,2.0,0.0,1.0,1.0,50.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,1.3736263736263736,0.8493561314674954
3467,2024,1481,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,1.350438892640108,0.8639398562523082
3467,2025,1467,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,0,1.0,2.0,0.0,1.0,1.0,50.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,1.3633265167007498,0.8557729703728131
3468,2021,334,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.19483856312509854
3468,2022,325,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.18958842220256594
3468,2023,325,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.18958842220256594
3468,2024,340,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.1983386570734536
3468,2025,349,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.2035887979959862
3469,2021,312,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.1820048853144633
3469,2022,306,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.17850479136610825
3469,2023,306,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.17850479136610825
3469,2024,319,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.18608832825421087
3469,2025,318,0.0,0.0,201031013,Avoca,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1714.2397,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,985.0,53,0.0,1448,0.0,0.0,0.0,0.0,0.18550497926281836
3472,2021,1643,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,1.0094914933905956
3472,2022,1705,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,1.0475855120091087
3472,2023,1788,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,1.098582343385505
3472,2024,1774,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,1.0899804682135827
3472,2025,1797,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,1.1041121202817408
3475,2021,440,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.2703446482604151
3475,2022,469,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.28816281825939705
3475,2023,486,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,3000,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.29860795239673127
3475,2024,486,3.0,0.006172839506172839,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,0.0,0.0,0.0,0.0,0.29860795239673127
3475,2025,492,0.0,0.0,201031017,Maryborough Surrounds,Victoria,Maryborough - Pyrenees,Ballarat,Rest of Vic.,1627.5521,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,956.0,53,0.0,2221,3.0,0.006172839506172839,-1.0,0.0,0.3022944703275551
